Time (ns),Observed Counts,IRF Used,Fitted Counts,Tau (ns),Shift (ns),Chi^2
9.12,-0.073235686,-0.101198402,-0.002665643,,,
9.124,-0.073235686,-0.101198402,-0.002706708,,,
9.128,-0.073235686,-0.101198402,-0.002747705,,,
9.132,-0.073235686,-0.101198402,-0.002788634,,,
9.136,-0.073235686,-0.101198402,-0.002829496,,,
9.14,-0.073235686,-0.101198402,-0.002870289,,,
9.144,-0.073235686,0.898801598,-0.002461497,,,
9.148,-0.073235686,-0.101198402,-0.002502901,,,
9.152,-0.073235686,-0.101198402,-0.002544236,,,
9.156,-0.073235686,-0.101198402,-0.002585503,,,
9.16,-0.073235686,-0.101198402,-0.002626702,,,
9.164,-0.073235686,-0.101198402,-0.002667832,,,
9.168,-0.073235686,-0.101198402,-0.002708893,,,
9.172,-0.073235686,-0.101198402,-0.002749887,,,
9.176,0.926764314,-0.101198402,-0.002790812,,,
9.18,-0.073235686,-0.101198402,-0.00283167,,,
9.184,-0.073235686,-0.101198402,-0.00287246,,,
9.188,-0.073235686,-0.101198402,-0.002913182,,,
9.192,-0.073235686,-0.101198402,-0.002953836,,,
9.196,-0.073235686,-0.101198402,-0.002994423,,,
9.2,-0.073235686,-0.101198402,-0.003034943,,,
9.204,-0.073235686,-0.101198402,-0.003075395,,,
9.208,-0.073235686,-0.101198402,-0.00311578,,,
9.212,-0.073235686,-0.101198402,-0.003156098,,,
9.216,-0.073235686,-0.101198402,-0.003196349,,,
9.22,-0.073235686,-0.101198402,-0.003236534,,,
9.224,-0.073235686,-0.101198402,-0.003276651,,,
9.228,-0.073235686,-0.101198402,-0.003316702,,,
9.232,-0.073235686,-0.101198402,-0.003356687,,,
9.236,-0.073235686,-0.101198402,-0.003396605,,,
9.24,-0.073235686,-0.101198402,-0.003436457,,,
9.244,-0.073235686,0.898801598,-0.003026725,,,
9.248,-0.073235686,-0.101198402,-0.003067191,,,
9.252,-0.073235686,-0.101198402,-0.00310759,,,
9.256,-0.073235686,-0.101198402,-0.003147921,,,
9.26,-0.073235686,-0.101198402,-0.003188186,,,
9.264,0.926764314,-0.101198402,-0.003228384,,,
9.268,-0.073235686,-0.101198402,-0.003268515,,,
9.272,-0.073235686,-0.101198402,-0.00330858,,,
9.276,-0.073235686,-0.101198402,-0.003348578,,,
9.28,-0.073235686,0.898801598,-0.002938991,,,
9.284,-0.073235686,-0.101198402,-0.002979603,,,
9.288,-0.073235686,-0.101198402,-0.003020147,,,
9.292,-0.073235686,-0.101198402,-0.003060624,,,
9.296,-0.073235686,-0.101198402,-0.003101034,,,
9.3,-0.073235686,-0.101198402,-0.003141376,,,
9.304,-0.073235686,-0.101198402,-0.003181652,,,
9.308,-0.073235686,0.898801598,-0.002772343,,,
9.312,-0.073235686,-0.101198402,-0.002813231,,,
9.316,-0.073235686,-0.101198402,-0.002854051,,,
9.32,-0.073235686,-0.101198402,-0.002894804,,,
9.324,-0.073235686,0.898801598,-0.002485971,,,
9.328,-0.073235686,-0.101198402,-0.002527334,,,
9.332,-0.073235686,-0.101198402,-0.002568629,,,
9.336,-0.073235686,-0.101198402,-0.002609856,,,
9.34,-0.073235686,-0.101198402,-0.002651014,,,
9.344,-0.073235686,-0.101198402,-0.002692103,,,
9.348,-0.073235686,-0.101198402,-0.002733125,,,
9.352,-0.073235686,-0.101198402,-0.002774078,,,
9.356,-0.073235686,-0.101198402,-0.002814963,,,
9.36,-0.073235686,-0.101198402,-0.002855781,,,
9.364,-0.073235686,-0.101198402,-0.002896531,,,
9.368,-0.073235686,-0.101198402,-0.002937213,,,
9.372,-0.073235686,-0.101198402,-0.002977827,,,
9.376,-0.073235686,-0.101198402,-0.003018374,,,
9.38,-0.073235686,-0.101198402,-0.003058854,,,
9.384,-0.073235686,-0.101198402,-0.003099267,,,
9.388,-0.073235686,0.898801598,-0.002690094,,,
9.392,-0.073235686,-0.101198402,-0.002731119,,,
9.396,-0.073235686,-0.101198402,-0.002772076,,,
9.4,-0.073235686,0.898801598,-0.002363446,,,
9.404,0.926764314,-0.101198402,-0.002405014,,,
9.408,-0.073235686,-0.101198402,-0.002446512,,,
9.412,0.926764314,-0.101198402,-0.002487941,,,
9.416,-0.073235686,-0.101198402,-0.002529301,,,
9.42,-0.073235686,-0.101198402,-0.002570593,,,
9.424,-0.073235686,-0.101198402,-0.002611816,,,
9.428,-0.073235686,-0.101198402,-0.002652971,,,
9.432,0.926764314,-0.101198402,-0.002694057,,,
9.436,-0.073235686,-0.101198402,-0.002735075,,,
9.44,-0.073235686,-0.101198402,-0.002776025,,,
9.444,-0.073235686,-0.101198402,-0.002816907,,,
9.448,-0.073235686,-0.101198402,-0.002857722,,,
9.452,-0.073235686,-0.101198402,-0.002898468,,,
9.456,-0.073235686,-0.101198402,-0.002939147,,,
9.46,-0.073235686,-0.101198402,-0.002979758,,,
9.464,-0.073235686,-0.101198402,-0.003020302,,,
9.468,-0.073235686,-0.101198402,-0.003060779,,,
9.472,-0.073235686,-0.101198402,-0.003101188,,,
9.476,-0.073235686,0.898801598,-0.002692013,,,
9.48,-0.073235686,0.898801598,-0.002283516,,,
9.484,-0.073235686,-0.101198402,-0.002325216,,,
9.488,-0.073235686,-0.101198402,-0.002366846,,,
9.492,-0.073235686,-0.101198402,-0.002408408,,,
9.496,-0.073235686,0.898801598,-0.002000382,,,
9.5,-0.073235686,0.898801598,-0.001593034,,,
9.504,-0.073235686,-0.101198402,-0.00163588,,,
9.508,0.926764314,-0.101198402,-0.001678655,,,
9.512,0.926764314,-0.101198402,-0.001721359,,,
9.516,-0.073235686,-0.101198402,-0.001763992,,,
9.52,-0.073235686,-0.101198402,-0.001806554,,,
9.524,-0.073235686,-0.101198402,-0.001849045,,,
9.528,-0.073235686,-0.101198402,-0.001891466,,,
9.532,-0.073235686,-0.101198402,-0.001933817,,,
9.536,-0.073235686,0.898801598,-0.001526579,,,
9.54,-0.073235686,-0.101198402,-0.001569535,,,
9.544,-0.073235686,-0.101198402,-0.00161242,,,
9.548,-0.073235686,0.898801598,-0.001205716,,,
9.552,-0.073235686,-0.101198402,-0.001249205,,,
9.556,-0.073235686,-0.101198402,-0.001292622,,,
9.56,-0.073235686,-0.101198402,-0.001335966,,,
9.564,-0.073235686,-0.101198402,-0.001379239,,,
9.568,-0.073235686,-0.101198402,-0.00142244,,,
9.572,-0.073235686,-0.101198402,-0.001465569,,,
9.576,-0.073235686,0.898801598,-0.001059109,,,
9.58,-0.073235686,-0.101198402,-0.001102841,,,
9.584,-0.073235686,-0.101198402,-0.001146501,,,
9.588,-0.073235686,0.898801598,-0.00074057,,,
9.592,-0.073235686,-0.101198402,-0.000784831,,,
9.596,-0.073235686,-0.101198402,-0.000829019,,,
9.6,-0.073235686,0.898801598,-0.000423615,,,
9.604,-0.073235686,-0.101198402,-0.000468403,,,
9.608,-0.073235686,-0.101198402,-0.000513115,,,
9.612,-0.073235686,-0.101198402,-0.000557754,,,
9.616,-0.073235686,-0.101198402,-0.000602319,,,
9.62,-0.073235686,0.898801598,-0.000197291,,,
9.624,-0.073235686,-0.101198402,-0.000242454,,,
9.628,-0.073235686,-0.101198402,-0.000287542,,,
9.632,-0.073235686,-0.101198402,-0.000332556,,,
9.636,-0.073235686,-0.101198402,-0.000377494,,,
9.64,-0.073235686,-0.101198402,-0.000422358,,,
9.644,-0.073235686,-0.101198402,-0.000467147,,,
9.648,-0.073235686,-0.101198402,-0.000511862,,,
9.652,-0.073235686,-0.101198402,-0.000556503,,,
9.656,-0.073235686,-0.101198402,-0.00060107,,,
9.66,-0.073235686,-0.101198402,-0.000645562,,,
9.664,-0.073235686,-0.101198402,-0.000689981,,,
9.668,-0.073235686,-0.101198402,-0.000734326,,,
9.672,-0.073235686,-0.101198402,-0.000778598,,,
9.676,-0.073235686,-0.101198402,-0.000822796,,,
9.68,-0.073235686,-0.101198402,-0.00086692,,,
9.684,-0.073235686,-0.101198402,-0.000910972,,,
9.688,-0.073235686,-0.101198402,-0.00095495,,,
9.692,-0.073235686,-0.101198402,-0.000998855,,,
9.696,-0.073235686,-0.101198402,-0.001042687,,,
9.7,-0.073235686,0.898801598,-0.000636929,,,
9.704,-0.073235686,-0.101198402,-0.000681362,,,
9.708,-0.073235686,-0.101198402,-0.000725721,,,
9.712,-0.073235686,-0.101198402,-0.000770007,,,
9.716,-0.073235686,-0.101198402,-0.000814219,,,
9.72,-0.073235686,-0.101198402,-0.000858358,,,
9.724,-0.073235686,-0.101198402,-0.000902424,,,
9.728,-0.073235686,-0.101198402,-0.000946416,,,
9.732,-0.073235686,-0.101198402,-0.000990336,,,
9.736,-0.073235686,-0.101198402,-0.001034182,,,
9.74,-0.073235686,0.898801598,-0.000628438,,,
9.744,-0.073235686,-0.101198402,-0.000672885,,,
9.748,-0.073235686,-0.101198402,-0.000717259,,,
9.752,-0.073235686,-0.101198402,-0.000761558,,,
9.756,-0.073235686,-0.101198402,-0.000805785,,,
9.76,0.926764314,-0.101198402,-0.000849938,,,
9.764,-0.073235686,-0.101198402,-0.000894017,,,
9.768,-0.073235686,-0.101198402,-0.000938023,,,
9.772,-0.073235686,-0.101198402,-0.000981957,,,
9.776,-0.073235686,-0.101198402,-0.001025817,,,
9.78,0.926764314,-0.101198402,-0.001069605,,,
9.784,-0.073235686,-0.101198402,-0.00111332,,,
9.788,-0.073235686,-0.101198402,-0.001156962,,,
9.792,-0.073235686,-0.101198402,-0.001200532,,,
9.796,-0.073235686,-0.101198402,-0.001244029,,,
9.8,-0.073235686,-0.101198402,-0.001287455,,,
9.804,-0.073235686,0.898801598,-0.00088129,,,
9.808,-0.073235686,-0.101198402,-0.000925317,,,
9.812,-0.073235686,-0.101198402,-0.000969272,,,
9.816,-0.073235686,-0.101198402,-0.001013153,,,
9.82,-0.073235686,-0.101198402,-0.001056962,,,
9.824,-0.073235686,-0.101198402,-0.001100698,,,
9.828,-0.073235686,-0.101198402,-0.001144361,,,
9.832,-0.073235686,-0.101198402,-0.001187952,,,
9.836,-0.073235686,-0.101198402,-0.00123147,,,
9.84,-0.073235686,-0.101198402,-0.001274916,,,
9.844,-0.073235686,0.898801598,-0.000868773,,,
9.848,-0.073235686,-0.101198402,-0.000912821,,,
9.852,-0.073235686,-0.101198402,-0.000956796,,,
9.856,-0.073235686,-0.101198402,-0.001000698,,,
9.86,-0.073235686,-0.101198402,-0.001044527,,,
9.864,-0.073235686,-0.101198402,-0.001088284,,,
9.868,-0.073235686,-0.101198402,-0.001131968,,,
9.872,-0.073235686,-0.101198402,-0.001175579,,,
9.876,-0.073235686,-0.101198402,-0.001219118,,,
9.88,-0.073235686,-0.101198402,-0.001262585,,,
9.884,-0.073235686,-0.101198402,-0.001305979,,,
9.888,-0.073235686,0.898801598,-0.000899784,,,
9.892,-0.073235686,-0.101198402,-0.000943781,,,
9.896,-0.073235686,-0.101198402,-0.000987704,,,
9.9,-0.073235686,-0.101198402,-0.001031555,,,
9.904,-0.073235686,-0.101198402,-0.001075333,,,
9.908,-0.073235686,-0.101198402,-0.001119039,,,
9.912,-0.073235686,-0.101198402,-0.001162671,,,
9.916,-0.073235686,-0.101198402,-0.001206232,,,
9.92,-0.073235686,0.898801598,-0.000800202,,,
9.924,-0.073235686,0.898801598,-0.000394846,,,
9.928,-0.073235686,-0.101198402,-0.000439681,,,
9.932,-0.073235686,-0.101198402,-0.000484442,,,
9.936,-0.073235686,0.898801598,-7.96E-05,,,
9.94,-0.073235686,-0.101198402,-0.000124969,,,
9.944,-0.073235686,-0.101198402,-0.000170252,,,
9.948,-0.073235686,0.898801598,0.000234058,,,
9.952,-0.073235686,-0.101198402,0.000188179,,,
9.956,-0.073235686,-0.101198402,0.000142377,,,
9.96,-0.073235686,-0.101198402,9.66E-05,,,
9.964,-0.073235686,-0.101198402,5.10E-05,,,
9.968,-0.073235686,-0.101198402,5.42E-06,,,
9.972,-0.073235686,-0.101198402,-4.01E-05,,,
9.976,-0.073235686,-0.101198402,-8.55E-05,,,
9.98,-0.073235686,0.898801598,0.000318669,,,
9.984,-0.073235686,-0.101198402,0.00027265,,,
9.988,0.926764314,-0.101198402,0.000226707,,,
9.992,-0.073235686,-0.101198402,0.00018084,,,
9.996,-0.073235686,-0.101198402,0.000135049,,,
10,-0.073235686,-0.101198402,8.93E-05,,,
10.004,-0.073235686,-0.101198402,4.37E-05,,,
10.008,-0.073235686,-0.101198402,-1.87E-06,,,
10.012,-0.073235686,-0.101198402,-4.74E-05,,,
10.016,-0.073235686,-0.101198402,-9.28E-05,,,
10.02,-0.073235686,-0.101198402,-0.000138103,,,
10.024,-0.073235686,-0.101198402,-0.000183364,,,
10.028,0.926764314,-0.101198402,-0.00022855,,,
10.032,-0.073235686,-0.101198402,-0.000273661,,,
10.036,-0.073235686,-0.101198402,-0.000318698,,,
10.04,-0.073235686,-0.101198402,-0.000363659,,,
10.044,-0.073235686,0.898801598,4.10E-05,,,
10.048,-0.073235686,-0.101198402,-4.59E-06,,,
10.052,-0.073235686,-0.101198402,-5.01E-05,,,
10.056,0.926764314,-0.101198402,-9.55E-05,,,
10.06,-0.073235686,-0.101198402,-0.000140809,,,
10.064,-0.073235686,-0.101198402,-0.000186065,,,
10.068,-0.073235686,-0.101198402,-0.000231247,,,
10.072,-0.073235686,-0.101198402,-0.000276354,,,
10.076,-0.073235686,-0.101198402,-0.000321385,,,
10.08,-0.073235686,-0.101198402,-0.000366342,,,
10.084,-0.073235686,-0.101198402,-0.000411225,,,
10.088,-0.073235686,-0.101198402,-0.000456032,,,
10.092,-0.073235686,-0.101198402,-0.000500766,,,
10.096,-0.073235686,-0.101198402,-0.000545425,,,
10.1,-0.073235686,-0.101198402,-0.00059001,,,
10.104,-0.073235686,-0.101198402,-0.000634521,,,
10.108,-0.073235686,-0.101198402,-0.000678958,,,
10.112,-0.073235686,-0.101198402,-0.000723322,,,
10.116,-0.073235686,0.898801598,-0.000318094,,,
10.12,-0.073235686,-0.101198402,-0.000363056,,,
10.124,0.926764314,-0.101198402,-0.000407944,,,
10.128,-0.073235686,-0.101198402,-0.000452757,,,
10.132,-0.073235686,-0.101198402,-0.000497496,,,
10.136,-0.073235686,-0.101198402,-0.000542161,,,
10.14,-0.073235686,0.898801598,-0.000137233,,,
10.144,-0.073235686,-0.101198402,-0.000182496,,,
10.148,-0.073235686,-0.101198402,-0.000227683,,,
10.152,-0.073235686,-0.101198402,-0.000272796,,,
10.156,-0.073235686,-0.101198402,-0.000317834,,,
10.16,-0.073235686,-0.101198402,-0.000362796,,,
10.164,-0.073235686,-0.101198402,-0.000407685,,,
10.168,-0.073235686,0.898801598,-2.98E-06,,,
10.172,-0.073235686,-0.101198402,-4.85E-05,,,
10.176,-0.073235686,-0.101198402,-9.39E-05,,,
10.18,-0.073235686,-0.101198402,-0.000139211,,,
10.184,-0.073235686,-0.101198402,-0.00018447,,,
10.188,-0.073235686,-0.101198402,-0.000229654,,,
10.192,-0.073235686,0.898801598,0.000174754,,,
10.196,-0.073235686,-0.101198402,0.000128974,,,
10.2,-0.073235686,-0.101198402,8.33E-05,,,
10.204,-0.073235686,0.898801598,0.000487158,,,
10.208,-0.073235686,-0.101198402,0.000440859,,,
10.212,-0.073235686,0.898801598,0.000844155,,,
10.216,-0.073235686,-0.101198402,0.000797263,,,
10.22,-0.073235686,-0.101198402,0.000750449,,,
10.224,-0.073235686,0.898801598,0.00115323,,,
10.228,-0.073235686,-0.101198402,0.001105825,,,
10.232,-0.073235686,-0.101198402,0.001058499,,,
10.236,-0.073235686,-0.101198402,0.001011252,,,
10.24,-0.073235686,-0.101198402,0.000964082,,,
10.244,-0.073235686,-0.101198402,0.000916991,,,
10.248,0.926764314,0.898801598,0.001319497,,,
10.252,-0.073235686,-0.101198402,0.001271816,,,
10.256,-0.073235686,-0.101198402,0.001224214,,,
10.26,-0.073235686,0.898801598,0.001626209,,,
10.264,-0.073235686,-0.101198402,0.001578019,,,
10.268,-0.073235686,-0.101198402,0.001529909,,,
10.272,-0.073235686,-0.101198402,0.001481879,,,
10.276,-0.073235686,-0.101198402,0.001433928,,,
10.28,-0.073235686,-0.101198402,0.001386057,,,
10.284,-0.073235686,-0.101198402,0.001338266,,,
10.288,0.926764314,-0.101198402,0.001290554,,,
10.292,-0.073235686,-0.101198402,0.001242921,,,
10.296,-0.073235686,-0.101198402,0.001195367,,,
10.3,-0.073235686,-0.101198402,0.001147892,,,
10.304,-0.073235686,-0.101198402,0.001100496,,,
10.308,-0.073235686,-0.101198402,0.001053178,,,
10.312,0.926764314,-0.101198402,0.00100594,,,
10.316,-0.073235686,-0.101198402,0.000958779,,,
10.32,-0.073235686,-0.101198402,0.000911697,,,
10.324,-0.073235686,-0.101198402,0.000864693,,,
10.328,-0.073235686,-0.101198402,0.000817767,,,
10.332,-0.073235686,-0.101198402,0.000770919,,,
10.336,-0.073235686,-0.101198402,0.000724149,,,
10.34,-0.073235686,-0.101198402,0.000677456,,,
10.344,-0.073235686,-0.101198402,0.000630841,,,
10.348,-0.073235686,-0.101198402,0.000584303,,,
10.352,-0.073235686,-0.101198402,0.000537843,,,
10.356,-0.073235686,-0.101198402,0.00049146,,,
10.36,-0.073235686,-0.101198402,0.000445153,,,
10.364,-0.073235686,0.898801598,0.000848442,,,
10.368,-0.073235686,-0.101198402,0.000801543,,,
10.372,-0.073235686,0.898801598,0.001204239,,,
10.376,-0.073235686,-0.101198402,0.00115675,,,
10.38,-0.073235686,-0.101198402,0.001109339,,,
10.384,-0.073235686,-0.101198402,0.001062007,,,
10.388,-0.073235686,-0.101198402,0.001014754,,,
10.392,-0.073235686,-0.101198402,0.000967578,,,
10.396,-0.073235686,-0.101198402,0.000920482,,,
10.4,-0.073235686,-0.101198402,0.000873463,,,
10.404,-0.073235686,-0.101198402,0.000826523,,,
10.408,-0.073235686,-0.101198402,0.00077966,,,
10.412,-0.073235686,-0.101198402,0.000732875,,,
10.416,-0.073235686,-0.101198402,0.000686168,,,
10.42,-0.073235686,-0.101198402,0.000639539,,,
10.424,-0.073235686,-0.101198402,0.000592986,,,
10.428,-0.073235686,-0.101198402,0.000546512,,,
10.432,-0.073235686,-0.101198402,0.000500114,,,
10.436,-0.073235686,-0.101198402,0.000453793,,,
10.44,-0.073235686,-0.101198402,0.000407549,,,
10.444,-0.073235686,-0.101198402,0.000361382,,,
10.448,-0.073235686,-0.101198402,0.000315292,,,
10.452,-0.073235686,-0.101198402,0.000269278,,,
10.456,-0.073235686,-0.101198402,0.00022334,,,
10.46,-0.073235686,-0.101198402,0.000177479,,,
10.464,-0.073235686,-0.101198402,0.000131694,,,
10.468,-0.073235686,-0.101198402,8.60E-05,,,
10.472,-0.073235686,1.898801598,0.000939388,,,
10.476,-0.073235686,-0.101198402,0.000892338,,,
10.48,-0.073235686,-0.101198402,0.000845366,,,
10.484,-0.073235686,-0.101198402,0.000798472,,,
10.488,-0.073235686,-0.101198402,0.000751656,,,
10.492,-0.073235686,-0.101198402,0.000704918,,,
10.496,0.926764314,-0.101198402,0.000658257,,,
10.5,-0.073235686,-0.101198402,0.000611674,,,
10.504,-0.073235686,-0.101198402,0.000565168,,,
10.508,-0.073235686,-0.101198402,0.000518739,,,
10.512,-0.073235686,-0.101198402,0.000472387,,,
10.516,-0.073235686,-0.101198402,0.000426113,,,
10.52,-0.073235686,-0.101198402,0.000379915,,,
10.524,-0.073235686,-0.101198402,0.000333794,,,
10.528,-0.073235686,-0.101198402,0.000287749,,,
10.532,-0.073235686,-0.101198402,0.000241781,,,
10.536,-0.073235686,-0.101198402,0.000195889,,,
10.54,-0.073235686,-0.101198402,0.000150073,,,
10.544,-0.073235686,-0.101198402,0.000104334,,,
10.548,-0.073235686,-0.101198402,5.87E-05,,,
10.552,-0.073235686,-0.101198402,1.31E-05,,,
10.556,-0.073235686,-0.101198402,-3.24E-05,,,
10.56,-0.073235686,-0.101198402,-7.79E-05,,,
10.564,-0.073235686,-0.101198402,-0.000123228,,,
10.568,-0.073235686,0.898801598,0.000281004,,,
10.572,-0.073235686,-0.101198402,0.000235047,,,
10.576,-0.073235686,-0.101198402,0.000189166,,,
10.58,0.926764314,-0.101198402,0.000143362,,,
10.584,-0.073235686,0.898801598,0.000547151,,,
10.588,-0.073235686,-0.101198402,0.000500752,,,
10.592,-0.073235686,-0.101198402,0.000454431,,,
10.596,-0.073235686,-0.101198402,0.000408186,,,
10.6,-0.073235686,-0.101198402,0.000362018,,,
10.604,-0.073235686,0.898801598,0.000765444,,,
10.608,-0.073235686,-0.101198402,0.000718683,,,
10.612,-0.073235686,0.898801598,0.001121517,,,
10.616,-0.073235686,-0.101198402,0.001074165,,,
10.62,-0.073235686,-0.101198402,0.001026891,,,
10.624,-0.073235686,-0.101198402,0.000979696,,,
10.628,-0.073235686,-0.101198402,0.000932579,,,
10.632,-0.073235686,-0.101198402,0.000885541,,,
10.636,0.926764314,-0.101198402,0.00083858,,,
10.64,-0.073235686,-0.101198402,0.000791697,,,
10.644,-0.073235686,-0.101198402,0.000744893,,,
10.648,-0.073235686,-0.101198402,0.000698166,,,
10.652,-0.073235686,-0.101198402,0.000651516,,,
10.656,-0.073235686,-0.101198402,0.000604944,,,
10.66,0.926764314,-0.101198402,0.000558449,,,
10.664,-0.073235686,-0.101198402,0.000512032,,,
10.668,0.926764314,-0.101198402,0.000465691,,,
10.672,-0.073235686,-0.101198402,0.000419428,,,
10.676,-0.073235686,0.898801598,0.000822759,,,
10.68,-0.073235686,-0.101198402,0.000775903,,,
10.684,-0.073235686,0.898801598,0.001178642,,,
10.688,-0.073235686,0.898801598,0.001580713,,,
10.692,-0.073235686,-0.101198402,0.001532598,,,
10.696,-0.073235686,-0.101198402,0.001484563,,,
10.7,-0.073235686,-0.101198402,0.001436608,,,
10.704,-0.073235686,-0.101198402,0.001388733,,,
10.708,-0.073235686,-0.101198402,0.001340937,,,
10.712,-0.073235686,-0.101198402,0.001293221,,,
10.716,0.926764314,0.898801598,0.001695101,,,
10.72,0.926764314,-0.101198402,0.001646797,,,
10.724,-0.073235686,-0.101198402,0.001598573,,,
10.728,-0.073235686,0.898801598,0.001999946,,,
10.732,-0.073235686,-0.101198402,0.001951136,,,
10.736,-0.073235686,-0.101198402,0.001902406,,,
10.74,-0.073235686,-0.101198402,0.001853758,,,
10.744,-0.073235686,-0.101198402,0.00180519,,,
10.748,-0.073235686,-0.101198402,0.001756702,,,
10.752,-0.073235686,-0.101198402,0.001708296,,,
10.756,-0.073235686,-0.101198402,0.001659969,,,
10.76,-0.073235686,-0.101198402,0.001611723,,,
10.764,-0.073235686,-0.101198402,0.001563557,,,
10.768,-0.073235686,-0.101198402,0.001515471,,,
10.772,-0.073235686,-0.101198402,0.001467465,,,
10.776,-0.073235686,-0.101198402,0.001419538,,,
10.78,-0.073235686,-0.101198402,0.001371691,,,
10.784,-0.073235686,-0.101198402,0.001323924,,,
10.788,-0.073235686,-0.101198402,0.001276235,,,
10.792,-0.073235686,-0.101198402,0.001228626,,,
10.796,-0.073235686,-0.101198402,0.001181096,,,
10.8,-0.073235686,-0.101198402,0.001133645,,,
10.804,-0.073235686,-0.101198402,0.001086272,,,
10.808,-0.073235686,-0.101198402,0.001038979,,,
10.812,-0.073235686,-0.101198402,0.000991763,,,
10.816,-0.073235686,-0.101198402,0.000944627,,,
10.82,-0.073235686,-0.101198402,0.000897568,,,
10.824,-0.073235686,-0.101198402,0.000850587,,,
10.828,-0.073235686,-0.101198402,0.000803685,,,
10.832,-0.073235686,0.898801598,0.001206378,,,
10.836,-0.073235686,-0.101198402,0.001158885,,,
10.84,-0.073235686,0.898801598,0.001560989,,,
10.844,-0.073235686,0.898801598,0.001962425,,,
10.848,-0.073235686,-0.101198402,0.001913676,,,
10.852,-0.073235686,-0.101198402,0.001865009,,,
10.856,-0.073235686,-0.101198402,0.001816422,,,
10.86,-0.073235686,-0.101198402,0.001767917,,,
10.864,-0.073235686,0.898801598,0.002169009,,,
10.868,-0.073235686,-0.101198402,0.002119918,,,
10.872,-0.073235686,-0.101198402,0.002070908,,,
10.876,-0.073235686,0.898801598,0.002471498,,,
10.88,-0.073235686,0.898801598,0.002871422,,,
10.884,-0.073235686,0.898801598,0.003270683,,,
10.888,-0.073235686,-0.101198402,0.003219763,,,
10.892,-0.073235686,-0.101198402,0.003168928,,,
10.896,-0.073235686,-0.101198402,0.003118176,,,
10.9,-0.073235686,-0.101198402,0.00306751,,,
10.904,-0.073235686,-0.101198402,0.003016927,,,
10.908,-0.073235686,-0.101198402,0.002966428,,,
10.912,-0.073235686,-0.101198402,0.002916013,,,
